seed_word,letters,viable_centres,centre_difficulty,words_3,words_4,words_5
COLDER,"C,D,E,L,O,R","C,D,E,L,O,R","{"R": "Easy", "L": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",36,51,39
COLLAGE,"A,C,E,G,L,O","A,C,E,G,L,O","{"L": "Easy", "C": "Easy", "G": "Easy", "O": "Easy", "E": "Easy", "A": "Easy"}",36,46,22
COLLECTED,"C,D,E,L,O,T","C,D,E,L,O,T","{"L": "Easy", "O": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",36,50,22
COLLECTOR,"C,E,L,O,R,T","C,E,L,O,R,T","{"R": "Easy", "L": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",37,51,28
COLLIDE,"C,D,E,I,L,O","C,D,E,I,L,O","{"L": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "I": "Easy"}",30,45,32
COLLIDED,"C,D,E,I,L,O","C,D,E,I,L,O","{"L": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "I": "Easy"}",30,45,32
COLLIER,"C,E,I,L,O,R","C,E,I,L,O,R","{"R": "Easy", "L": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "I": "Easy"}",29,32,33
COLOGNE,"C,E,G,L,N,O","C,E,G,L,N,O","{"N": "Easy", "L": "Easy", "G": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",29,38,14
COLONIAL,"A,C,I,L,N,O","A,C,I,L,N,O","{"N": "Easy", "A": "Easy", "L": "Easy", "C": "Easy", "O": "Easy", "I": "Easy"}",25,55,36
COLORADO,"A,C,D,L,O,R","A,C,D,L,O,R","{"R": "Easy", "L": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "A": "Easy"}",36,44,19
COLORED,"C,D,E,L,O,R","C,D,E,L,O,R","{"R": "Easy", "L": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",36,51,39
COLORFUL,"C,F,L,O,R,U","C,F,L,O,R,U","{"R": "Easy", "L": "Easy", "O": "Easy", "U": "Easy", "F": "Easy", "C": "Easy"}",21,28,9
COLOURFUL,"C,F,L,O,R,U","C,F,L,O,R,U","{"R": "Easy", "L": "Easy", "O": "Easy", "U": "Easy", "F": "Easy", "C": "Easy"}",21,28,9
COLUMN,"C,L,M,N,O,U","C,L,M,N,O,U","{"N": "Easy", "L": "Easy", "M": "Easy", "O": "Easy", "U": "Easy", "C": "Easy"}",22,27,3
COMBAT,"A,B,C,M,O,T","A,B,C,M,O,T","{"O": "Easy", "M": "Easy", "B": "Easy", "C": "Easy", "T": "Easy", "A": "Easy"}",39,38,20
COMEDIC,"C,D,E,I,M,O","C,D,E,I,M,O","{"M": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "I": "Easy"}",27,37,29
COMEDY,"C,D,E,M,O,Y","C,D,E,M,O,Y","{"M": "Easy", "Y": "Medium", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",26,27,20
COMFORT,"C,F,M,O,R,T","C,F,M,O,R,T","{"R": "Easy", "O": "Easy", "M": "Easy", "T": "Easy", "F": "Medium", "C": "Medium"}",26,32,7
COMICAL,"A,C,I,L,M,O","A,C,I,L,M,O","{"L": "Easy", "M": "Easy", "O": "Easy", "C": "Easy", "I": "Easy", "A": "Easy"}",31,48,31
COMING,"C,G,I,M,N,O","C,G,I,M,N,O","{"N": "Easy", "M": "Easy", "C": "Easy", "G": "Medium", "O": "Easy", "I": "Easy"}",25,19,21
COMMAND,"A,C,D,M,N,O","A,C,D,M,N,O","{"N": "Easy", "M": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "A": "Easy"}",38,33,21
COMMANDO,"A,C,D,M,N,O","A,C,D,M,N,O","{"N": "Easy", "M": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "A": "Easy"}",38,33,21
COMMENCED,"C,D,E,M,N,O","C,D,E,M,N,O","{"N": "Easy", "M": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",32,40,24
COMMEND,"C,D,E,M,N,O","C,D,E,M,N,O","{"N": "Easy", "M": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",32,40,24
COMMENDED,"C,D,E,M,N,O","C,D,E,M,N,O","{"N": "Easy", "M": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",32,40,24
COMMENT,"C,E,M,N,O,T","C,E,M,N,O,T","{"N": "Easy", "O": "Easy", "M": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",34,43,26
COMMITS,"C,I,M,O,S,T","C,I,M,O,S,T","{"O": "Easy", "M": "Easy", "C": "Easy", "T": "Easy", "S": "Easy", "I": "Easy"}",32,48,37
COMMITTEE,"C,E,I,M,O,T","C,E,I,M,O,T","{"O": "Easy", "M": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",28,36,17
COMMODORE,"C,D,E,M,O,R","C,D,E,M,O,R","{"R": "Easy", "M": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",35,51,37
COMMONLY,"C,L,M,N,O,Y","C,L,M,N,O,Y","{"N": "Easy", "L": "Medium", "M": "Easy", "Y": "Hard", "O": "Easy", "C": "Easy"}",18,22,14
COMMOTION,"C,I,M,N,O,T","C,I,M,N,O,T","{"N": "Easy", "O": "Easy", "M": "Easy", "C": "Easy", "T": "Easy", "I": "Easy"}",28,32,21
COMMUNE,"C,E,M,N,O,U","C,E,M,N,O,U","{"N": "Easy", "U": "Medium", "M": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",27,30,9
COMMUNION,"C,I,M,N,O,U","C,I,M,N,O,U","{"N": "Easy", "M": "Easy", "C": "Medium", "O": "Easy", "U": "Medium", "I": "Medium"}",22,21,18
COMMUTE,"C,E,M,O,T,U","C,E,M,O,T,U","{"U": "Easy", "O": "Easy", "M": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",33,31,14
COMPACT,"A,C,M,O,P,T","A,C,M,O,P,T","{"P": "Easy", "O": "Easy", "M": "Easy", "C": "Easy", "T": "Easy", "A": "Easy"}",46,40,18
COMPEL,"C,E,L,M,O,P","C,E,L,M,O,P","{"P": "Easy", "L": "Easy", "M": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",33,43,10
COMPETE,"C,E,M,O,P,T","C,E,M,O,P,T","{"P": "Easy", "O": "Easy", "M": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",35,41,21
COMPLY,"C,L,M,O,P,Y","C,L,M,O,P,Y","{"P": "Easy", "L": "Easy", "M": "Easy", "Y": "Medium", "O": "Easy", "C": "Easy"}",20,29,18
CONCAVE,"A,C,E,N,O,V","A,C,E,N,O,V","{"N": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "V": "Easy", "A": "Easy"}",27,33,16
CONCEAL,"A,C,E,L,N,O","A,C,E,L,N,O","{"N": "Easy", "L": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "A": "Easy"}",31,57,30
CONCEIVE,"C,E,I,N,O,V","C,E,I,N,O,V","{"N": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "V": "Easy", "I": "Easy"}",17,27,22
CONCEPT,"C,E,N,O,P,T","C,E,N,O,P,T","{"N": "Easy", "P": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",34,45,23
CONCERNED,"C,D,E,N,O,R","C,D,E,N,O,R","{"N": "Easy", "R": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",34,46,42
CONCERT,"C,E,N,O,R,T","C,E,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",37,47,39
CONCERTO,"C,E,N,O,R,T","C,E,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",37,47,39
CONCESSION,"C,E,I,N,O,S","C,E,I,N,O,S","{"N": "Easy", "O": "Easy", "I": "Easy", "E": "Easy", "S": "Easy", "C": "Easy"}",31,49,53
CONCRETE,"C,E,N,O,R,T","C,E,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",37,47,39
CONCUSSION,"C,I,N,O,S,U","C,I,N,O,S,U","{"N": "Easy", "O": "Easy", "I": "Easy", "U": "Easy", "S": "Easy", "C": "Easy"}",24,32,28
CONDEMN,"C,D,E,M,N,O","C,D,E,M,N,O","{"N": "Easy", "M": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",32,40,24
CONDEMNED,"C,D,E,M,N,O","C,D,E,M,N,O","{"N": "Easy", "M": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",32,40,24
CONDITION,"C,D,I,N,O,T","C,D,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Easy", "D": "Easy", "T": "Easy", "I": "Easy"}",26,29,25
CONDOMS,"C,D,M,N,O,S","C,D,M,N,O,S","{"N": "Easy", "M": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "S": "Easy"}",29,32,19
CONDUCT,"C,D,N,O,T,U","C,D,N,O,T,U","{"N": "Easy", "O": "Easy", "D": "Easy", "T": "Easy", "U": "Easy", "C": "Medium"}",29,21,9
CONFER,"C,E,F,N,O,R","C,E,F,N,O,R","{"N": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "F": "Easy", "C": "Easy"}",33,26,18
CONFERENCE,"C,E,F,N,O,R","C,E,F,N,O,R","{"N": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "F": "Easy", "C": "Easy"}",33,26,18
CONFESS,"C,E,F,N,O,S","C,E,F,N,O,S","{"N": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "F": "Easy", "S": "Easy"}",32,43,32
CONFORM,"C,F,M,N,O,R","C,F,M,N,O,R","{"N": "Easy", "R": "Easy", "M": "Easy", "O": "Easy", "F": "Medium", "C": "Easy"}",23,20,4
CONFRONT,"C,F,N,O,R,T","C,F,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "F": "Medium", "C": "Easy"}",25,30,6
CONICAL,"A,C,I,L,N,O","A,C,I,L,N,O","{"N": "Easy", "L": "Easy", "O": "Easy", "C": "Easy", "I": "Easy", "A": "Easy"}",25,55,36
CONNECTED,"C,D,E,N,O,T","C,D,E,N,O,T","{"N": "Easy", "O": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",34,41,31
CONNECTION,"C,E,I,N,O,T","C,E,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",29,43,27
CONNECTOR,"C,E,N,O,R,T","C,E,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",37,47,39
CONQUER,"C,E,N,O,QU,R","C,E,N,O,R","{"N": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",21,20,10
CONQUEROR,"C,E,N,O,QU,R","C,E,N,O,R","{"N": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",21,20,10
CONSCIOUS,"C,I,N,O,S,U","C,I,N,O,S,U","{"N": "Easy", "O": "Easy", "I": "Easy", "U": "Easy", "S": "Easy", "C": "Easy"}",24,32,28
CONSIST,"C,I,N,O,S,T","C,I,N,O,S,T","{"N": "Easy", "O": "Easy", "I": "Easy", "T": "Easy", "S": "Easy", "C": "Easy"}",31,51,46
CONSOLES,"C,E,L,N,O,S","C,E,L,N,O,S","{"N": "Easy", "L": "Easy", "O": "Easy", "E": "Easy", "S": "Easy", "C": "Easy"}",33,65,57
CONSTANTS,"A,C,N,O,S,T","A,C,N,O,S,T","{"N": "Easy", "A": "Easy", "O": "Easy", "T": "Easy", "S": "Easy", "C": "Easy"}",36,72,69
CONTACTS,"A,C,N,O,S,T","A,C,N,O,S,T","{"N": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "S": "Easy", "A": "Easy"}",36,72,69
CONTAIN,"A,C,I,N,O,T","A,C,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Easy", "I": "Easy", "T": "Easy", "A": "Easy"}",31,46,37
CONTEND,"C,D,E,N,O,T","C,D,E,N,O,T","{"N": "Easy", "O": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",34,41,31
CONTENDED,"C,D,E,N,O,T","C,D,E,N,O,T","{"N": "Easy", "O": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",34,41,31
CONTENTION,"C,E,I,N,O,T","C,E,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",29,43,27
CONTENTMENT,"C,E,M,N,O,T","C,E,M,N,O,T","{"N": "Easy", "O": "Easy", "M": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",34,43,26
CONTEXT,"C,E,N,O,T,X","C,E,N,O,T,X","{"N": "Easy", "O": "Easy", "X": "Medium", "T": "Easy", "E": "Easy", "C": "Easy"}",23,29,14
CONTINENT,"C,E,I,N,O,T","C,E,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",29,43,27
CONTOUR,"C,N,O,R,T,U","C,N,O,R,T,U","{"N": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "U": "Easy", "C": "Easy"}",30,34,13
CONTRA,"A,C,N,O,R,T","A,C,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "A": "Easy"}",39,53,34
CONTRACT,"A,C,N,O,R,T","A,C,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "A": "Easy"}",39,53,34
CONTRACTOR,"A,C,N,O,R,T","A,C,N,O,R,T","{"N": "Easy", "R": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "A": "Easy"}",39,53,34
CONTROL,"C,L,N,O,R,T","C,L,N,O,R,T","{"N": "Easy", "R": "Easy", "L": "Easy", "O": "Easy", "T": "Easy", "C": "Easy"}",23,36,9
CONVENED,"C,D,E,N,O,V","C,D,E,N,O,V","{"N": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "V": "Medium", "C": "Easy"}",23,26,19
CONVENIENCE,"C,E,I,N,O,V","C,E,I,N,O,V","{"N": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "V": "Easy", "I": "Easy"}",17,27,22
CONVENT,"C,E,N,O,T,V","C,E,N,O,T,V","{"N": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "V": "Medium", "C": "Easy"}",25,31,17
CONVEX,"C,E,N,O,V,X","C,E,N,O,V,X","{"N": "Easy", "X": "Medium", "O": "Easy", "E": "Easy", "V": "Medium", "C": "Easy"}",16,16,5
CONVEY,"C,E,N,O,V,Y","C,E,N,O,V,Y","{"N": "Easy", "Y": "Hard", "O": "Easy", "E": "Easy", "V": "Medium", "C": "Medium"}",16,17,8
CONVICT,"C,I,N,O,T,V","C,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Medium", "T": "Easy", "I": "Easy"}",17,22,17
CONVICTION,"C,I,N,O,T,V","C,I,N,O,T","{"N": "Easy", "O": "Easy", "C": "Medium", "T": "Easy", "I": "Easy"}",17,22,17
CONVINCE,"C,E,I,N,O,V","C,E,I,N,O,V","{"N": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "V": "Easy", "I": "Easy"}",17,27,22
CONVINCING,"C,G,I,N,O,V","C,G,I,N,O","{"N": "Easy", "C": "Medium", "G": "Medium", "O": "Easy", "I": "Medium"}",16,14,17
COOKERY,"C,E,K,O,R,Y","C,E,K,O,R,Y","{"R": "Easy", "K": "Easy", "Y": "Medium", "O": "Easy", "E": "Easy", "C": "Easy"}",25,29,23
COOKING,"C,G,I,K,N,O","C,G,I,K,N,O","{"N": "Easy", "K": "Easy", "C": "Easy", "G": "Medium", "O": "Easy", "I": "Easy"}",18,29,15
COOLANT,"A,C,L,N,O,T","A,C,L,N,O,T","{"N": "Easy", "L": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "A": "Easy"}",33,57,35
COOLING,"C,G,I,L,N,O","C,G,I,L,N,O","{"N": "Easy", "L": "Easy", "C": "Easy", "G": "Easy", "O": "Easy", "I": "Easy"}",21,33,27
COPIED,"C,D,E,I,O,P","C,D,E,I,O,P","{"P": "Easy", "C": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "I": "Easy"}",28,36,18
COPIES,"C,E,I,O,P,S","C,E,I,O,P,S","{"P": "Easy", "O": "Easy", "C": "Easy", "I": "Easy", "E": "Easy", "S": "Easy"}",35,54,43
COPING,"C,G,I,N,O,P","C,G,I,N,O,P","{"P": "Easy", "N": "Easy", "C": "Easy", "G": "Easy", "O": "Easy", "I": "Easy"}",22,24,19
CORALS,"A,C,L,O,R,S","A,C,L,O,R,S","{"A": "Easy", "R": "Easy", "L": "Easy", "C": "Easy", "O": "Easy", "S": "Easy"}",34,61,51
CORNERED,"C,D,E,N,O,R","C,D,E,N,O,R","{"N": "Easy", "R": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",34,46,42
CORONARY,"A,C,N,O,R,Y","A,C,N,O,R,Y","{"N": "Easy", "R": "Easy", "Y": "Easy", "C": "Easy", "O": "Easy", "A": "Easy"}",29,31,23
CORPORAL,"A,C,L,O,P,R","A,C,L,O,P,R","{"P": "Easy", "R": "Easy", "L": "Easy", "C": "Easy", "O": "Easy", "A": "Easy"}",38,51,19
CORPSE,"C,E,O,P,R,S","C,E,O,P,R,S","{"P": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "S": "Easy", "C": "Easy"}",40,72,80
CORPSES,"C,E,O,P,R,S","C,E,O,P,R,S","{"P": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "S": "Easy", "C": "Easy"}",40,72,80
CORRECTED,"C,D,E,O,R,T","C,D,E,O,R,T","{"R": "Easy", "O": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",37,54,42
CORRECTS,"C,E,O,R,S,T","C,E,O,R,S,T","{"R": "Easy", "O": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "S": "Easy"}",41,78,91
CORRUPT,"C,O,P,R,T,U","C,O,P,R,T,U","{"P": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "U": "Easy", "C": "Easy"}",33,38,14
CORSET,"C,E,O,R,S,T","C,E,O,R,S,T","{"R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "S": "Easy", "C": "Easy"}",41,78,91
CORTEX,"C,E,O,R,T,X","C,E,O,R,T,X","{"R": "Easy", "O": "Easy", "X": "Hard", "T": "Easy", "E": "Easy", "C": "Easy"}",28,28,20
CORVETTE,"C,E,O,R,T,V","C,E,O,R,T,V","{"R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "V": "Easy", "C": "Easy"}",30,33,27
COSTLY,"C,L,O,S,T,Y","C,L,O,S,T,Y","{"L": "Easy", "Y": "Medium", "O": "Easy", "T": "Easy", "S": "Easy", "C": "Easy"}",19,44,40
COTTAGE,"A,C,E,G,O,T","A,C,E,G,O,T","{"O": "Easy", "C": "Easy", "G": "Easy", "T": "Easy", "E": "Easy", "A": "Easy"}",41,32,13
COUGAR,"A,C,G,O,R,U","A,C,G,O,R,U","{"R": "Easy", "C": "Easy", "G": "Easy", "O": "Easy", "U": "Hard", "A": "Easy"}",26,26,12
COUGHS,"C,G,H,O,S,U","C,G,H,O,S,U","{"C": "Easy", "H": "Easy", "G": "Easy", "O": "Easy", "U": "Easy", "S": "Easy"}",21,29,18
COUNCIL,"C,I,L,N,O,U","C,I,L,N,O,U","{"N": "Easy", "L": "Easy", "C": "Easy", "O": "Easy", "U": "Medium", "I": "Easy"}",17,31,14
COUNTY,"C,N,O,T,U,Y","C,N,O,T,U,Y","{"N": "Easy", "O": "Easy", "Y": "Hard", "T": "Easy", "U": "Medium", "C": "Medium"}",20,18,10
COUPLE,"C,E,L,O,P,U","C,E,L,O,P,U","{"P": "Easy", "U": "Easy", "L": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",29,39,7
COURIER,"C,E,I,O,R,U","C,E,I,O,R,U","{"U": "Medium", "R": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "I": "Hard"}",22,15,24
COURSE,"C,E,O,R,S,U","C,E,O,R,S,U","{"U": "Easy", "R": "Easy", "O": "Easy", "E": "Easy", "S": "Easy", "C": "Easy"}",35,53,58
COURTROOM,"C,M,O,R,T,U","C,M,O,R,T,U","{"R": "Easy", "O": "Easy", "M": "Easy", "T": "Easy", "U": "Easy", "C": "Easy"}",33,33,16
COUTURE,"C,E,O,R,T,U","C,E,O,R,T,U","{"U": "Easy", "R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",36,40,37
COVERED,"C,D,E,O,R,V","C,D,E,O,R,V","{"R": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "V": "Medium", "C": "Easy"}",27,35,31
COVERS,"C,E,O,R,S,V","C,E,O,R,S,V","{"R": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "V": "Medium", "S": "Easy"}",30,40,46
COVERT,"C,E,O,R,T,V","C,E,O,R,T,V","{"R": "Easy", "O": "Easy", "T": "Easy", "E": "Easy", "V": "Easy", "C": "Easy"}",30,33,27
COVETED,"C,D,E,O,T,V","C,D,E,O,T,V","{"O": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "V": "Medium", "C": "Easy"}",25,23,12
COWARD,"A,C,D,O,R,W","A,C,D,O,R,W","{"R": "Easy", "C": "Easy", "D": "Easy", "W": "Easy", "O": "Easy", "A": "Easy"}",34,30,7
COWORKER,"C,E,K,O,R,W","C,E,K,O,R,W","{"R": "Easy", "K": "Easy", "W": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",27,27,17
CRACKED,"A,C,D,E,K,R","A,C,D,E,K,R","{"R": "Easy", "K": "Easy", "D": "Easy", "C": "Easy", "E": "Easy", "A": "Easy"}",24,45,42
CRADLE,"A,C,D,E,L,R","A,C,D,E,L,R","{"R": "Easy", "L": "Easy", "D": "Easy", "C": "Easy", "E": "Easy", "A": "Easy"}",34,53,53
CRAFTS,"A,C,F,R,S,T","A,C,F,R,S,T","{"A": "Easy", "R": "Easy", "C": "Easy", "T": "Easy", "F": "Easy", "S": "Easy"}",24,35,36
CRAFTY,"A,C,F,R,T,Y","A,C,F,R,T,Y","{"R": "Easy", "Y": "Easy", "C": "Easy", "T": "Easy", "F": "Easy", "A": "Easy"}",24,19,19
CRAMMED,"A,C,D,E,M,R","A,C,D,E,M,R","{"R": "Easy", "M": "Easy", "D": "Easy", "C": "Easy", "E": "Easy", "A": "Easy"}",32,49,55
CRANES,"A,C,E,N,R,S","A,C,E,N,R,S","{"N": "Easy", "A": "Easy", "R": "Easy", "C": "Easy", "E": "Easy", "S": "Easy"}",35,65,85
CRANKY,"A,C,K,N,R,Y","A,C,K,N,R,Y","{"N": "Easy", "R": "Easy", "K": "Medium", "Y": "Easy", "C": "Medium", "A": "Easy"}",18,27,15
CRATES,"A,C,E,R,S,T","A,C,E,R,S,T","{"A": "Easy", "R": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "S": "Easy"}",46,89,123
CRAVEN,"A,C,E,N,R,V","A,C,E,N,R,V","{"N": "Easy", "R": "Easy", "C": "Easy", "E": "Easy", "V": "Easy", "A": "Easy"}",29,36,34
CRAYON,"A,C,N,O,R,Y","A,C,N,O,R,Y","{"N": "Easy", "R": "Easy", "Y": "Easy", "C": "Easy", "O": "Easy", "A": "Easy"}",29,31,23
CRAZED,"A,C,D,E,R,Z","A,C,D,E,R,Z","{"R": "Easy", "D": "Easy", "C": "Easy", "E": "Easy", "A": "Easy", "Z": "Hard"}",22,34,36
CRAZIER,"A,C,E,I,R,Z","A,C,E,I,R,Z","{"R": "Easy", "C": "Easy", "I": "Medium", "E": "Easy", "A": "Easy", "Z": "Hard"}",20,22,26
CREAMY,"A,C,E,M,R,Y","A,C,E,M,R,Y","{"R": "Easy", "M": "Easy", "Y": "Easy", "C": "Easy", "E": "Easy", "A": "Easy"}",37,37,36
CREATED,"A,C,D,E,R,T","A,C,D,E,R,T","{"R": "Easy", "C": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "A": "Easy"}",35,51,67
CREATES,"A,C,E,R,S,T","A,C,E,R,S,T","{"A": "Easy", "R": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "S": "Easy"}",46,89,123
CREATOR,"A,C,E,O,R,T","A,C,E,O,R,T","{"R": "Easy", "C": "Easy", "O": "Easy", "E": "Easy", "T": "Easy", "A": "Easy"}",49,59,59
CREATURE,"A,C,E,R,T,U","A,C,E,R,T,U","{"R": "Easy", "C": "Easy", "T": "Easy", "U": "Easy", "A": "Easy", "E": "Easy"}",39,38,49
CREDIT,"C,D,E,I,R,T","C,D,E,I,R,T","{"R": "Easy", "C": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",22,41,49
CREDITED,"C,D,E,I,R,T","C,D,E,I,R,T","{"R": "Easy", "C": "Easy", "D": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",22,41,49
CRICKET,"C,E,I,K,R,T","C,E,I,K,R,T","{"R": "Easy", "K": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",21,30,28
CRICKETER,"C,E,I,K,R,T","C,E,I,K,R,T","{"R": "Easy", "K": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",21,30,28
CRINGE,"C,E,G,I,N,R","C,E,G,I,N,R","{"N": "Easy", "R": "Easy", "G": "Easy", "C": "Medium", "E": "Easy", "I": "Easy"}",26,17,27
CRIPPLE,"C,E,I,L,P,R","C,E,I,L,P,R","{"P": "Easy", "R": "Easy", "L": "Easy", "C": "Medium", "E": "Easy", "I": "Easy"}",26,38,29
CRITERIA,"A,C,E,I,R,T","A,C,E,I,R,T","{"A": "Easy", "R": "Easy", "C": "Easy", "T": "Easy", "E": "Easy", "I": "Easy"}",37,41,70
CRITICAL,"A,C,I,L,R,T","A,C,I,L,R,T","{"A": "Easy", "R": "Easy", "L": "Easy", "C": "Easy", "T": "Easy", "I": "Easy"}",27,39,36
CRITICIZE,"C,E,I,R,T,Z","C,E,I,R,T,Z","{"R": "Easy", "C": "Medium", "T": "Easy", "E": "Easy", "I": "Easy", "Z": "Hard"}",20,19,22
CRITIQUE,"C,E,I,QU,R,T","C,E,I,QU,R,T","{"R": "Easy", "C": "Medium", "T": "Easy", "E": "Easy", "QU": "Hard", "I": "Easy"}",16,20,22
CROCHET,"C,E,H,O,R,T","C,E,H,O,R,T","{"R": "Easy", "O": "Easy", "H": "Easy", "T": "Easy", "E": "Easy", "C": "Easy"}",38,41,41
CROOKED,"C,D,E,K,O,R","C,D,E,K,O,R","{"R": "Easy", "K": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",26,47,33
CROPPED,"C,D,E,O,P,R","C,D,E,O,P,R","{"P": "Easy", "R": "Easy", "D": "Easy", "O": "Easy", "E": "Easy", "C": "Easy"}",36,60,40
CROSSBOW,"B,C,O,R,S,W","B,C,O,R,S,W","{"R": "Easy", "B": "Easy", "W": "Easy", "O": "Easy", "S": "Easy", "C": "Easy"}",25,33,14
